Unnamed: 0,posteam,home_team,home_wp,away_wp,yardline_100,home_timeouts_remaining,away_timeouts_remaining,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,qtr,down,goal_to_go,ydstogo,play_type,score_differential,shotgun,no_huddle
44117,MIN,MIN,0.49,0.51,72.0,3,3,878.0,1778.0,3578.0,1,2.0,0.0,7,pass,0.0,0,1
44118,MIN,MIN,0.46,0.54,72.0,3,3,873.0,1773.0,3573.0,1,3.0,0.0,7,pass,0.0,1,0
44129,MIN,MIN,0.31,0.69,75.0,3,2,638.0,1538.0,3338.0,1,1.0,0.0,10,run,-7.0,0,0
44130,MIN,MIN,0.3,0.7,71.0,3,2,601.0,1501.0,3301.0,1,2.0,0.0,6,run,-7.0,0,0
44131,MIN,MIN,0.3,0.7,68.0,3,2,559.0,1459.0,3259.0,1,3.0,0.0,3,pass,-7.0,1,0
44137,MIN,MIN,0.31,0.69,75.0,3,2,409.0,1309.0,3109.0,1,1.0,0.0,10,run,-7.0,0,0
44138,MIN,MIN,0.29,0.71,75.0,3,2,371.0,1271.0,3071.0,1,2.0,0.0,10,pass,-7.0,1,0
44139,MIN,MIN,0.29,0.71,70.0,3,2,332.0,1232.0,3032.0,1,3.0,0.0,5,pass,-7.0,1,0
44151,MIN,MIN,0.26,0.74,88.0,3,2,894.0,894.0,2694.0,2,1.0,0.0,10,run,-7.0,0,0
44152,MIN,MIN,0.23,0.77,89.0,3,2,852.0,852.0,2652.0,2,2.0,0.0,11,pass,-7.0,0,0
44153,MIN,MIN,0.2,0.8,90.0,3,2,814.0,814.0,2614.0,2,3.0,0.0,12,pass,-7.0,1,0
44170,MIN,MIN,0.16,0.84,75.0,3,1,437.0,437.0,2237.0,2,1.0,0.0,10,pass,-13.0,1,0
44171,MIN,MIN,0.18,0.82,66.0,3,1,403.0,403.0,2203.0,2,2.0,0.0,1,run,-13.0,0,0
44172,MIN,MIN,0.17,0.83,66.0,3,1,372.0,372.0,2172.0,2,3.0,0.0,1,run,-13.0,0,0
44173,MIN,MIN,0.17,0.83,63.0,3,1,334.0,334.0,2134.0,2,1.0,0.0,10,pass,-13.0,1,0
44174,MIN,MIN,0.16,0.84,63.0,3,1,328.0,328.0,2128.0,2,2.0,0.0,10,run,-13.0,0,0
44176,MIN,MIN,0.14,0.86,69.0,3,1,259.0,259.0,2059.0,2,3.0,0.0,16,pass,-13.0,1,0
44182,MIN,MIN,0.15,0.85,64.0,3,1,117.0,117.0,1917.0,2,1.0,0.0,10,pass,-13.0,1,0
44183,MIN,MIN,0.15,0.85,59.0,3,1,93.0,93.0,1893.0,2,2.0,0.0,5,pass,-13.0,1,0
44184,MIN,MIN,0.16,0.84,51.0,3,1,89.0,89.0,1889.0,2,1.0,0.0,10,run,-13.0,1,0
44185,MIN,MIN,0.16,0.84,46.0,3,1,84.0,84.0,1884.0,2,2.0,0.0,5,pass,-13.0,1,0
44187,MIN,MIN,0.17,0.83,31.0,3,1,73.0,73.0,1873.0,2,1.0,0.0,10,pass,-13.0,1,0
44189,MIN,MIN,0.17,0.83,27.0,2,1,66.0,66.0,1866.0,2,2.0,0.0,6,pass,-13.0,1,0
44190,MIN,MIN,0.17,0.83,27.0,2,1,63.0,63.0,1863.0,2,3.0,0.0,6,pass,-13.0,1,0
44207,MIN,MIN,0.15,0.85,92.0,3,3,566.0,1466.0,1466.0,3,1.0,0.0,10,run,-10.0,0,0
44208,MIN,MIN,0.16,0.84,86.0,3,3,529.0,1429.0,1429.0,3,2.0,0.0,4,run,-10.0,0,0
44210,MIN,MIN,0.2,0.8,69.0,3,3,485.0,1385.0,1385.0,3,1.0,0.0,10,pass,-10.0,0,0
44211,MIN,MIN,0.24,0.76,51.0,3,3,440.0,1340.0,1340.0,3,1.0,0.0,10,pass,-10.0,0,0
44212,MIN,MIN,0.2,0.8,59.0,3,3,398.0,1298.0,1298.0,3,2.0,0.0,18,run,-10.0,1,0
44214,MIN,MIN,0.26,0.74,38.0,3,3,350.0,1250.0,1250.0,3,1.0,0.0,10,pass,-10.0,0,0
44215,MIN,MIN,0.26,0.74,33.0,3,3,311.0,1211.0,1211.0,3,2.0,0.0,5,run,-10.0,0,0
44216,MIN,MIN,0.29,0.71,13.0,3,3,270.0,1170.0,1170.0,3,1.0,0.0,10,run,-10.0,0,0
44217,MIN,MIN,0.27,0.73,15.0,3,3,231.0,1131.0,1131.0,3,2.0,0.0,12,pass,-10.0,1,0
44218,MIN,MIN,0.24,0.76,9.0,2,3,190.0,1090.0,1090.0,3,3.0,0.0,6,pass,-10.0,1,0
44219,MIN,MIN,0.24,0.76,4.0,2,3,158.0,1058.0,1058.0,3,4.0,0.0,1,run,-10.0,0,0
44220,MIN,MIN,0.35,0.65,2.0,2,3,116.0,1016.0,1016.0,3,1.0,1.0,2,pass,-10.0,0,0
44246,MIN,MIN,0.12,0.88,75.0,2,1,466.0,466.0,466.0,4,1.0,0.0,10,pass,-11.0,1,0
44247,MIN,MIN,0.1,0.9,75.0,2,1,461.0,461.0,461.0,4,2.0,0.0,10,run,-11.0,1,0
44248,MIN,MIN,0.11,0.89,68.0,2,1,423.0,423.0,423.0,4,3.0,0.0,3,pass,-11.0,1,0
44249,MIN,MIN,0.08,0.92,68.0,2,1,419.0,419.0,419.0,4,4.0,0.0,3,pass,-11.0,1,0
44255,MIN,MIN,0.04,0.96,75.0,2,1,265.0,265.0,265.0,4,1.0,0.0,10,pass,-14.0,1,0
44256,MIN,MIN,0.04,0.96,63.0,2,1,237.0,237.0,237.0,4,1.0,0.0,10,pass,-14.0,1,0
44257,MIN,MIN,0.04,0.96,63.0,2,1,230.0,230.0,230.0,4,2.0,0.0,10,pass,-14.0,1,0
44258,MIN,MIN,0.03,0.97,63.0,2,1,223.0,223.0,223.0,4,3.0,0.0,10,pass,-14.0,1,0
44259,MIN,MIN,0.02,0.98,63.0,2,1,219.0,219.0,219.0,4,4.0,0.0,10,pass,-14.0,1,0
44267,MIN,MIN,0.02,0.98,68.0,0,0,153.0,153.0,153.0,4,1.0,0.0,10,pass,-14.0,1,0
44270,MIN,MIN,0.02,0.98,52.0,0,0,118.0,118.0,118.0,4,1.0,0.0,5,pass,-14.0,1,0
44272,MIN,MIN,0.01,0.99,29.0,0,0,89.0,89.0,89.0,4,1.0,0.0,5,pass,-14.0,1,0
44273,MIN,MIN,0.01,0.99,39.0,0,0,62.0,62.0,62.0,4,2.0,0.0,15,pass,-14.0,1,1
44274,MIN,MIN,0.01,0.99,35.0,0,0,42.0,42.0,42.0,4,3.0,0.0,11,pass,-14.0,1,1
44275,MIN,MIN,0.05,0.95,28.0,0,0,24.0,24.0,24.0,4,4.0,0.0,4,pass,-14.0,1,1
